,Year,Month,Activity,Type,Fatal
2044,2000,Jul,Swimming,Unprovoked,1
2046,2000,Jun,Fishing,Unprovoked,0
2047,2000,Jun,Standing,Unprovoked,0
2048,2000,Jun,Sailing,Unprovoked,0
2049,2000,Jun,Surfing,Unprovoked,0
2050,2000,Jun,Swimming,Unprovoked,0
2051,2000,Jun,Swimming ,Unprovoked,0
2052,2000,Jun,Snorkeling,Unprovoked,0
2053,2000,Jun,Swimming,Unprovoked,1
2054,2000,May,"Air Disaster - Piper aircraft crashed into the sea, killing all on board",Unprovoked,1
2056,2000,May,Standing,Unprovoked,0
2057,2000,May,Diving,Unprovoked,1
2058,2000,Apr,Walking,Unprovoked,0
2059,2000,Apr,Boogie boarding / wading,Unprovoked,0
2060,2000,Mar,Fishing,Unprovoked,0
2061,2000,Mar,Swimming,Unprovoked,0
2062,2000,Mar,Boogie boarding,Unprovoked,0
2063,2000,Mar,Surfing,Unprovoked,0
2064,2000,Mar,Spearfishing,Unprovoked,1
2065,2000,Mar,Surfing,Unprovoked,0
2066,2000,Mar,Rowing,Unprovoked,0
2067,2000,Mar,Rowing,Unprovoked,0
2069,2000,Mar,Swimming,Unprovoked,0
2070,2000,Mar,Spearfishing,Unprovoked,0
2072,2000,Feb,Body surfing,Unprovoked,0
2073,2000,Feb,Feeding prawns to captive sharks,Provoked,0
2074,2000,Feb,Surfing,Unprovoked,0
2075,2000,Feb,Surfing,Unprovoked,0
2076,2000,Jan,Canoe with 3 men onboard sank,Unprovoked,1
2077,2000,Jan,Diving,Unprovoked,1
2078,2000,Unknown,Fishing for tarpon,Unprovoked,0
2079,1999,Dec,Surfing,Unprovoked,0
2080,1999,Dec,Swimming,Unprovoked,0
2081,1999,Dec,Bathing,Unprovoked,0
2082,1999,Dec,Surfing,Unprovoked,0
2084,1999,Dec,Spearfishing,Invalid,0
2085,1999,Dec,Surfing,Unprovoked,0
2086,1999,Nov,Surfing,Unprovoked,0
2087,1999,Nov,Swimming,Unprovoked,0
2088,1999,Nov,Surfing (sitting on his board),Unprovoked,0
2089,1999,Nov,Surfing,Unprovoked,0
2090,1999,Nov,"Spearfishing, but swimming at surface",Unprovoked,0
2091,1999,Nov,Swimming,Unprovoked,0
2092,1999,Nov,Swimming,Unprovoked,0
2093,1999,Oct,Body boarding,Unprovoked,0
2094,1999,Oct,Body surfing,Unprovoked,0
2095,1999,Oct,Surfing,Unprovoked,0
2096,1999,Oct,"Surfing, lying on surfboard",Unprovoked,0
2097,1999,Sep,Wading to shore after surfing,Unprovoked,0
2098,1999,Sep,Fishing,Unprovoked,0
2099,1999,Sep,Kayaking,Unprovoked,0
2100,1999,Sep,Wading,Unprovoked,0
2101,1999,Sep,Wading,Unprovoked,0
2102,1999,Sep,Surfing,Unprovoked,0
2103,1999,Sep,Wading,Provoked,0
2104,1999,Sep,Wading with surfboard,Unprovoked,0
2105,1999,Aug,Surfing,Unprovoked,0
2106,1999,Aug,Surfing,Unprovoked,0
2107,1999,Aug,Fishing,Unprovoked,0
2108,1999,Aug,Surfing,Unprovoked,0
2109,1999,Aug,Lying prone in 2' of water,Unprovoked,0
2110,1999,Aug,Body surfing,Unprovoked,0
2111,1999,Aug,Spearfishing & holding catch,Unprovoked,0
2112,1999,Jul,Surfing,Unprovoked,0
2113,1999,Jul,Swimming with dolphins,Unprovoked,0
2114,1999,Jul,Surfing,Unprovoked,0
2115,1999,Jul,Boogie boarding,Unprovoked,1
2117,1999,Jul,Wading in school of baitfish,Unprovoked,0
2118,1999,Jul,Surfing,Unprovoked,0
2119,1999,Jun,Adrift in a life jacket,Unprovoked,0
2120,1999,Jun,Surfing,Unprovoked,0
2121,1999,Jun,Swimming,Unprovoked,0
2122,1999,Jun,Splashing / wading,Unprovoked,0
2123,1999,May,Windsurfing,Unprovoked,1
2124,1999,May,Surfing,Unprovoked,0
2125,1999,Apr,Swimming,Unprovoked,0
2126,1999,Apr,Swimming after being swept into sea by a large wave,Unprovoked,1
2127,1999,Apr,Surfing,Unprovoked,0
2128,,1999,Spearfishing & diving for paua,Unprovoked,0
2129,1999,Mar,Scientific research (Dr. Sonny Gruber's student),Provoked,0
2130,1999,Mar,"Swimming, towing a kayak",Unprovoked,1
2131,1999,Mar,Spearfishing,Unprovoked,0
2132,1999,Mar,Fishing,Provoked,0
2133,1999,Mar,Body surfing or body boarding,Unprovoked,0
2134,1999,Mar,Swimming near pod of whales,Unprovoked,0
2135,1999,Feb,Cruising,Unprovoked,0
2136,1999,Feb,Surfing,Unprovoked,0
2137,1999,Feb,Surfing,Unprovoked,0
2138,1999,Jan,Spearfishing,Unprovoked,0
2139,1999,Jan,Paddle Skiing,Unprovoked,0
2140,1999,Jan,Inflatable boat,Unprovoked,0
2142,1999,Jan,Spearfishing,Unprovoked,1
2143,1999,Unknown,Spearfishing,Unprovoked,0
2145,1998,Dec,Surfing,Provoked,0
2146,1998,Dec,Standing,Unprovoked,0
2147,1998,Dec,Surfing,Unprovoked,0
2148,1998,Dec,Splashing,Unprovoked,0
2149,1998,Dec,Surfing,Unprovoked,0
2150,1998,Nov,Swimming,Unprovoked,1
2151,1998,Nov,Surfing,Unprovoked,0
2152,1998,Nov,Walking,Unprovoked,0
2153,1998,Nov,Surfing,Unprovoked,0
2154,1998,Nov,Fishing for tuna,Provoked,0
2155,1998,Nov,Surfing,Unprovoked,1
2156,1998,Oct,Swimming,Unprovoked,0
2157,1998,Oct,Surfing,Unprovoked,0
2158,1998,Oct,Surfing,Unprovoked,0
2159,1998,Oct,Surfing,Unprovoked,0
2160,1998,Oct,Diving,Unprovoked,0
2162,1998,Sep,Surfing,Unprovoked,0
2163,1998,Sep,Surfing,Unprovoked,0
2164,1998,Sep,Fishing / washing bait off hands,Unprovoked,0
2165,1998,Sep,Surfing,Unprovoked,0
2166,1998,Sep,Spearfishing,Provoked,0
2167,1998,Aug,Surfing,Unprovoked,0
2169,1998,Aug,Boogie boarding,Unprovoked,0
2170,1998,Aug,Spearfishing,Unprovoked,0
2171,1998,Aug,Spearfishing,Unprovoked,0
2172,1998,Aug,Body-boarding,Unprovoked,0
2173,1998,Aug,Moving a shark in a net ,Provoked,0
2174,1998,Aug,Surfing (or body boarding),Unprovoked,0
2175,1998,Aug,Spearfishing,Unprovoked,0
2176,1998,Jul,Surfing,Unprovoked,0
2177,1998,Jul,Surfing,Unprovoked,0
2178,1998,Jul,Wading,Unprovoked,0
2179,1998,Jul,Surfing,Unprovoked,0
2180,1998,Jul,Surfing,Unprovoked,0
2181,1998,Jun,Free diving for abalone,Unprovoked,1
2182,1998,Jun,Body Boarding,Unprovoked,1
2183,1998,Jun,Surfing,Unprovoked,0
2184,1998,Jun,Surfing,Unprovoked,0
2185,1998,May,Surfing,Unprovoked,0
2186,1998,May,Body boarding,Unprovoked,0
2187,1998,May,Body boarding,Unprovoked,0
2188,1998,May,Surfing,Unprovoked,0
2189,1998,May,Swimming,Unprovoked,0
2190,1998,May,Swimming / surfing,Unprovoked,0
2191,1998,May,Body boarding,Unprovoked,0
2192,1998,Apr,Towing rubber dinghy,Unprovoked,1
2193,1998,Apr,Surfing (lying prone on his board),Unprovoked,0
2194,1998,Apr,Scuba diving,Provoked,0
2195,1998,Apr,Swimming ,Unprovoked,1
2197,1998,Mar,Swimming,Unprovoked,0
2198,1998,Mar,Snorkeling  hunting crayfish and abalone,Unprovoked,0
2199,1998,Mar,Swimming or paddle boarding,Unprovoked,0
2200,1998,Feb,Swimming,Unprovoked,0
2202,1998,Jan,Windsurfing,Unprovoked,0
2203,1998,Jan,Bathing,Unprovoked,1
2204,1998,Jan,Surfing,Unprovoked,0
2205,1998,Jan,Surfing,Unprovoked,0
2206,1998,Jan,Surfing,Unprovoked,0
2207,1998,Unknown,Surfing,Unprovoked,1
2208,1998,Unknown,Diving,Unprovoked,1
2209,,1998,Spearfishing on scuba & transferring fish onto a stringer,Unprovoked,0
2210,1997,Dec,Spearfishing,Unprovoked,1
2211,1997,Dec,Sitting on surfboard,Unprovoked,0
2213,1997,Dec,Swimming,Unprovoked,0
2214,1997,Nov,Scuba diving (submerged riding a scooter),Unprovoked,0
2215,1997,Nov,Swimming,Unprovoked,0
2217,1997,Oct,Surf-skiing,Unprovoked,0
2218,1997,Oct,Body boarding or surfing,Unprovoked,0
2219,1997,Oct,Surfing,Unprovoked,0
2220,1997,Oct,Surfing,Unprovoked,0
2221,1997,Oct,Fishingat,Unprovoked,0
2222,1997,Oct,Swimming,Unprovoked,0
2223,1997,Sep,Swimming,Unprovoked,1
2224,1997,Sep,Surfing,Unprovoked,0
2225,1997,Sep,Surfing,Unprovoked,0
2226,1997,Sep,Surfing,Unprovoked,0
2227,1997,Aug,Surfing,Unprovoked,0
2228,1997,Aug,Walking / surfing,Unprovoked,0
2229,1997,Aug,Surfing (sitting on his board),Unprovoked,0
2231,1997,Aug,SCUBA diving,Unprovoked,1
2232,1997,Aug,Floating on raft,Unprovoked,0
2233,1997,Aug,Fishing,Unprovoked,0
2234,1997,Aug,Fishing,Unprovoked,1
2235,1997,Aug,Boogie boarding,Unprovoked,0
2236,1997,Aug,Surfing,Unprovoked,0
2237,1997,Aug,Wading,Unprovoked,0
2238,1997,Aug,Wade-fishing,Unprovoked,0
2239,1997,Aug,Body surfing,Unprovoked,0
2240,1997,Aug,Wading / Surfing,Unprovoked,0
2241,1997,Jul,Surfing,Unprovoked,0
2242,1997,Jul,Surfing,Unprovoked,1
2243,1997,Jul,Surfing,Unprovoked,0
2244,1997,Jul,Standing,Unprovoked,0
2245,1997,Jul,Fishing for octopus,Unprovoked,1
2246,1997,Jul,Surfing,Unprovoked,0
2247,1997,Jun,Spearfishing / night diving,Unprovoked,0
2248,1997,Jun,Snorkeling,Unprovoked,0
2249,1997,Jun,Surfing,Unprovoked,0
2250,1997,Jun,Bathing,Unprovoked,UNKNOWN
2251,1997,Jun,"Body surfing, stood up on sandbar",Unprovoked,0
2252,1997,May,Spearfishing,Unprovoked,0
2253,1997,May,Surfing,Unprovoked,0
2254,1997,May,Surfing,Unprovoked,0
2255,1997,May,Spearfishing,Unprovoked,0
2256,1997,May,Spearfishing,Unprovoked,0
2257,1997,Apr,Windsurfing,Unprovoked,0
2258,1997,Feb,Swimming,Unprovoked,0
2259,1997,Feb,Scuba diving,Unprovoked,0
2262,1997,Feb,Rowing ,Unprovoked,0
2263,1997,Jan,Snorkeling,Unprovoked,0
2264,1997,Jan,Windsurfing,Unprovoked,1
2265,1997,Jan,Spearfishing,Unprovoked,1
2266,1997,Jan,Watching seals,Unprovoked,0
2267,1996,Dec,Surfing,Unprovoked,UNKNOWN
2268,1996,Dec,Surfing,Unprovoked,0
2269,1996,Dec,Spearfishing,Unprovoked,1
2270,1996,Dec,Attempting to attract dolphins,Unprovoked,0
2271,1996,Nov,Surfing,Unprovoked,0
2272,1996,Nov,Surfing,Unprovoked,0
2273,1996,Oct,Surfing,Unprovoked,0
2274,1996,Oct,Surfing,Unprovoked,0
2275,1996,Oct,Swimming or snorkeling,Unprovoked,1
2276,1996,Oct,Surfing,Unprovoked,0
2277,1996,Oct,Surfing,Unprovoked,0
2278,1996,Oct,Surfing,Unprovoked,0
2280,1996,Sep,Swimming,Unprovoked,0
2281,1996,Sep,Diving for abalone,Unprovoked,0
2282,1996,Sep,Surfing / Swimming,Unprovoked,0
2283,1996,Sep,Standing,Unprovoked,0
2284,1996,Sep,Sitting on surfboard,Unprovoked,0
2286,1996,Sep,Spearfishing,Provoked,0
2287,1996,Aug,Body Boarding,Unprovoked,0
2288,1996,Aug,Free diving for abalone,Unprovoked,0
2289,1996,Aug,Wade fishing,Unprovoked,0
2290,1996,Jul,Standing,Unprovoked,0
2291,1996,Jul,Swimming,Unprovoked,1
2292,1996,Jul,Free diving with a pod of dolphins,Unprovoked,0
2293,1996,Jul,Swimming,Unprovoked,0
2294,1996,Jul,Swimming,Unprovoked,0
2297,1996,Jul,Standing,Unprovoked,0
2298,1996,Jul,Diving,Unprovoked,0
2299,1996,Jun,Body surfing,Unprovoked,0
2300,1996,Jun,Surfing,Unprovoked,0
2301,1996,Jun,Surfing,Unprovoked,0
2302,1996,May,Surfing,Unprovoked,0
2303,1996,May,Tech diving ,Invalid,1
2304,1996,May,Surfing,Unprovoked,0
2305,1996,May,Shell Diving,Unprovoked,1
2306,1996,May,Surfing,Unprovoked,0
2308,1996,Apr,Swimming,Unprovoked,0
2309,1996,Apr,Swimming,Unprovoked,0
2310,1996,Apr,Swimming,Unprovoked,1
2311,1996,Mar,Swimming breast stoke,Unprovoked,0
2312,1996,Mar,Fishing in knee-deep water,Unprovoked,0
2313,1996,Feb,Dived naked into the water on a bet,Unprovoked,0
2314,1996,Feb,Swimming in fish tank,Provoked,0
2317,1996,Feb,Diving ,Unprovoked,1
2318,1996,Feb,Boeing 757 enroute from Porta Plata plunged into the sea,Unprovoked,1
2319,1996,Feb,Swimming,Unprovoked,0
2320,1996,Jan,Wading,Provoked,0
2321,1996,Jan,Swimming,Unprovoked,0
2322,1996,Jan,Swimming with mask & snorkel,Unprovoked,0
2324,1996,Jan,Chumming for sharks,Unprovoked,0
2325,1996,Jan,Surfing,Unprovoked,1
2327,1996,Unknown,Surfing,Unprovoked,0
2329,1995,Nov,"Diving, gathering shellfish",Unprovoked,0
2331,1995,Nov,Fell off aircraft carrier,Unprovoked,0
2333,1995,Oct,Boogie boarding,Unprovoked,0
2334,1995,Oct,Surfing,Unprovoked,0
2335,1995,Oct,Playing / standing,Unprovoked,0
2336,1995,Oct,Surfing,Unprovoked,0
2337,1995,Sep,Surfing,Unprovoked,0
2338,1995,Sep,Surfing,Unprovoked,0
2339,1995,Sep,Windsurfing,Unprovoked,0
2340,1995,Sep,Surfing,Unprovoked,0
2341,1995,Sep,Swimming,Unprovoked,0
2342,1995,Sep,Body-boarding,Unprovoked,1
2343,1995,Sep,Scuba diving,Unprovoked,1
2344,1995,Sep,Abalone diving using Hookah (near calving whales),Unprovoked,1
2345,1995,Sep,Abalone diving using Hookah (resting on the surface),Unprovoked,0
2347,1995,Aug,Surfing,Unprovoked,0
2348,1995,Aug,On a float,Unprovoked,0
2349,1995,Aug,Surfing,Unprovoked,0
2350,1995,Aug,Surfing,Unprovoked,0
2351,1995,Aug,Surfing,Unprovoked,0
2352,1995,Aug,Swimming,Unprovoked,0
2353,1995,Aug,Swimming ,Unprovoked,0
2354,1995,Aug,Surfing,Unprovoked,0
2355,1995,Aug,Diving,Unprovoked,0
2356,1995,Aug,Fishing,Unprovoked,0
2357,1995,Aug,Wading,Unprovoked,0
2359,1995,Aug,Surfing,Unprovoked,0
2360,1995,Aug,"""Riding waves on a board""",Unprovoked,0
2361,1995,Aug,Body boarding,Unprovoked,0
2364,1995,Jul,Surfing,Unprovoked,0
2365,1995,Jul,Surfing,Unprovoked,0
2366,1995,Jul,Surfing,Unprovoked,0
2367,1995,Jul,Standing,Unprovoked,0
2369,1995,Jul,Swimming,Unprovoked,0
2370,1995,Jul,Body boarding,Unprovoked,0
2371,1995,Jul,Surfing,Unprovoked,1
2372,1984,Nov,Surfing,Unprovoked,0
2373,1995,Jul,Surfing,Unprovoked,0
2374,1995,Jul,Fishing,Provoked,0
2375,1995,Jul,Jumped off surfboard & landed on the shark,Provoked,0
2376,1995,Jun,Scuba diving (ascending using scooter),Unprovoked,0
2377,1995,Jun,Kayaking,Unprovoked,0
2378,1995,Jun,Playing / jumping,Unprovoked,0
2379,1995,Jun,Surfing,Unprovoked,0
2380,1995,Jun,Swimming,Unprovoked,0
2381,1995,Jun,Swimming,Unprovoked,0
2382,1995,Jun,Swimming,Unprovoked,0
2383,1995,Jun,Swimming,Unprovoked,1
2384,1995,Jun,Swimming,Unprovoked,1
2385,1995,May,Diving,Unprovoked,1
2386,1995,May,Surfing,Unprovoked,0
2387,1995,May,Sleeping in anchored boat,Unprovoked,1
2389,1995,May,Diving for abalone,Unprovoked,1
2392,1995,Apr,Diving,Unprovoked,0
2393,1995,Apr,Scuba diving for bivalves,Unprovoked,1
2394,1995,Mar,Surf skiing,Unprovoked,0
2395,1995,Mar,Surfing,Unprovoked,0
2396,1995,Mar,Swimming,Unprovoked,1
2397,1995,Feb,Swimming,Unprovoked,0
2398,1995,Feb,Wind surfing,Unprovoked,0
2399,1995,Jan,Swimming,Unprovoked,1
2400,1995,Jan,Surfing,Unprovoked,0
2402,1995,Unknown,Snorkeling,Provoked,0
2405,1994,Dec,Body boarding,Unprovoked,0
2406,1994,Dec,"Surfing, sitting on board",Unprovoked,0
2407,1994,Dec,Surfing,Unprovoked,0
2408,1994,Dec,Surfing,Unprovoked,0
2411,1994,Dec,Commercial diver (submerged or treading water),Unprovoked,1
2412,1994,Dec,Surfing,Unprovoked,1
2413,1994,Nov,Spearfishing,Unprovoked,0
2414,1994,Nov,"Surfing, paddling seawards",Unprovoked,0
2415,1994,Nov,Surfing,Unprovoked,0
2416,1994,Oct,Surfing,Unprovoked,0
2417,1994,Oct,Surfing,Unprovoked,0
2418,1994,Oct,Wading,Provoked,0
2419,1994,Oct,Surfing,Unprovoked,0
2420,1994,Sep,Swimming,Unprovoked,0
2421,1994,Sep,Surfing,Unprovoked,0
2422,1994,Sep,Adrift on refugee raft,Unprovoked,1
2423,1994,Sep,Jumped off rocks into white water,Unprovoked,0
2425,1994,Jul,Surfing,Unprovoked,0
2426,1994,Jul,Swimming,Unprovoked,1
2427,1994,Jul,Windsurfing,Unprovoked,1
2428,1994,Jul,Surfing,Unprovoked,1
2429,1994,Jul,Surfing,Unprovoked,0
2430,1994,Jul,Surfing,Unprovoked,0
2431,1994,Jul,Surfing,Unprovoked,0
2432,1994,Jun,Spearfishing,Unprovoked,0
2433,1994,May,Surfing,Unprovoked,0
2434,1994,May,Surfing,Unprovoked,0
2435,1994,May,Spearfishing,Unprovoked,0
2436,1994,May,Wading,Unprovoked,0
2437,1994,May,Wading,Unprovoked,0
2438,1994,May,Surfing,Unprovoked,0
2441,1994,Apr,Wading,Unprovoked,0
2442,1994,Apr,Freediving for seashells,Unprovoked,0
2443,1994,Apr,Spearfishing,Unprovoked,1
2444,1994,Mar,Swimming alongside NOAA research vessel Discoverer,Unprovoked,0
2445,1994,Mar,Swimming alongside NOAA research vessel Discoverer,Unprovoked,0
2446,1994,Mar,Removing shark from tank in nightclub ,Provoked,0
2447,1994,Mar,Surfing,Unprovoked,0
2448,1994,Feb,Spearfishing,Unprovoked,0
2449,1994,Feb,Surfing,Unprovoked,0
2450,1994,Feb,Fishing,Provoked,0
2451,1994,Feb,Surfing,Unprovoked,0
2452,1994,Feb,Fishing,Unprovoked,1
2453,1994,Jan,Swimming,Unprovoked,0
2454,1994,Jan,Surfing,Unprovoked,1
2455,1994,Jan,Windsurfing,Unprovoked,0
2456,1994,Jan,Fishing,Unprovoked,0
2457,1994,Jan,"Swimming, after falling off towed kneeboard",Unprovoked,0
2458,1994,Jan,Swimming ,Unprovoked,0
2459,Kong,Hong,Playing volleyball with friends,Unprovoked,0
2460,1994,Unknown,Surfing,Unprovoked,0
2461,1993,Dec,Surfing,Unprovoked,1
2462,1993,Nov,Swimming,Unprovoked,0
2463,1993,Nov,Hookah diving,Unprovoked,1
2464,1993,Nov,"Surfing, paddling shorewards",Unprovoked,0
2465,1993,Nov,Stamding,Unprovoked,1
2466,1993,Oct,Surfing,Unprovoked,0
2467,1993,Oct,Swimming,Unprovoked,0
2468,1993,Oct,Kayaking,Unprovoked,0
2469,1993,Oct,Surfing,Unprovoked,0
2470,1993,Sep,Swimming,Unprovoked,1
2471,1993,Sep,Spearfishing,Unprovoked,0
2472,1993,Sep,Surfing,Unprovoked,0
2473,1993,Sep,Surfing,Unprovoked,1
2474,1993,Sep,Wading,Unprovoked,0
2476,1993,Sep,Swimming,Unprovoked,0
2477,1993,Aug,Spearfishing,Unprovoked,0
2478,1993,Aug,Surfing,Unprovoked,0
2479,1993,Aug,"Surfing, paddling seawards",Unprovoked,0
2480,1993,Aug,Watching the shark feeding on a dead pinniped,Unprovoked,0
2481,1993,Aug,Riding floatation device,Unprovoked,0
2482,1993,Aug,Fishing,Unprovoked,0
2483,1993,Aug,Free diving for abalone (ascending),Unprovoked,0
2484,1993,Aug,Fishing for lobsters,Unprovoked,1
2485,1993,Aug,Oyster fishing,Unprovoked,1
2486,1993,Jul,Surfing,Unprovoked,0
2487,1993,Jul,Playing,Unprovoked,0
2488,1993,Jun,Swimming,Unprovoked,1
2489,1993,Jun,Body boarding,Unprovoked,0
2490,1993,Jun,Swimming,Unprovoked,1
2491,1993,Jun,Scuba diving,Unprovoked,1
2492,1993,Jun,Paddling on surfboard or body board,Unprovoked,0
2493,1993,Jun,Scuba diving,Unprovoked,1
2494,1993,Jun,Scuba diving at seal colony,Unprovoked,1
2495,1993,Jun,Swimming,Unprovoked,1
2496,1993,Jun,Swimming,Unprovoked,0
2498,1993,May,Swimming,Unprovoked,1
2500,1993,Mar,Surfing,Unprovoked,0
2501,1993,Mar,Floating on his back,Unprovoked,0
2503,1993,Mar,Paddling on surfboard,Unprovoked,0
2504,1993,Mar,Free diving & spearfishing (ascending),Unprovoked,0
2505,1993,Mar,Swimming,Unprovoked,0
2506,1993,Feb,Sea disaster,Unprovoked,0
2507,1993,Feb,Sea disaster,Unprovoked,0
2508,1993,Feb,Fishing,Provoked,0
2509,1993,Jan,Body boarding,Unprovoked,0
2510,1993,Jan,Spearfishing,Unprovoked,0
2511,1993,Jan,   ,Unprovoked,0
2512,1993,Jan,Surfing,Unprovoked,0
2513,1993,Fall,Surfing,Unprovoked,0
2515,1993,Unknown,Spearfishing,Unprovoked,0
2516,1993,Unknown,Snorkeling,Unprovoked,0
2517,1992,Dec,"Standing in waist-deep water, helping his father tend a gill net containing dead fish",Unprovoked,0
2518,1992,Dec,Lying on surfboard,Unprovoked,0
2519,1992,Nov,Spearfishing / free diving,Unprovoked,0
2520,1992,Nov,Surfing,Unprovoked,0
2521,1992,Nov,Surfing,Unprovoked,0
2522,1992,Nov,Kayaking,Unprovoked,0
2523,1992,Nov,Scuba diving,Unprovoked,0
2524,1992,Nov,Scuba diving (submerged),Unprovoked,0
2525,1992,Nov,Surfing,Unprovoked,0
2526,1992,Nov,Body boarding,Unprovoked,1
2527,1992,Oct,Hookah diving for sea urchins,Unprovoked,0
2528,1992,Oct,Surfing,Unprovoked,0
2529,1992,Oct,Scuba diving,Unprovoked,0
2530,1992,Oct,Boogie boarding,Unprovoked,0
2531,1992,Oct,Surfing,Unprovoked,1
2532,1992,Sep,Body boarding,Unprovoked,0
2533,1992,Sep,Surfing,Unprovoked,0
2534,1992,Sep,Standing,Unprovoked,0
2535,1992,Sep,Swimming,Unprovoked,1
2536,1992,Sep,Surf fishing,Unprovoked,0
2537,1992,Aug,"Snorkeling, carrying a speared fish in her hand",Unprovoked,0
2538,1992,Aug,Surfing,Unprovoked,0
2540,1992,Aug,Surfing,Unprovoked,0
2541,1992,Aug,Snorkeling,Provoked,0
2544,1992,Jul,Standing,Unprovoked,0
2545,1992,Jul,Surfing,Unprovoked,0
2546,1992,Jul,Surfing,Unprovoked,0
2547,1992,Jun,Swimming,Unprovoked,1
2548,1992,Jun,Surfing,Unprovoked,1
2549,1992,Jun,Swimming,Unprovoked,0
2550,1992,Jun,Preparing to fish for jack-mackerel,Unprovoked,0
2551,1992,Jun,Diving,Unprovoked,0
2553,1992,May,Surfing,Unprovoked,1
2554,1992,May,Scuba diving & filming,Unprovoked,0
2555,1992,Apr,Snorkeling,Unprovoked,0
2556,1992,Apr,Surfing,Unprovoked,0
2557,1992,Mar,"Surfing, paddling seawards",Unprovoked,0
2558,1992,Mar,Surfing,Unprovoked,0
2559,1992,Mar,Hookah diving for pen shells ,Unprovoked,1
2560,1992,Mar,"Fishing for yellowtail, Seriola quinqueradiata",Unprovoked,0
2561,1992,Mar,Surfing (sitting on his board),Unprovoked,0
2562,1992,Feb,Body boarding,Unprovoked,1
2563,1992,Feb,Diving for pen shells,Unprovoked,0
2565,1992,Jan,Spearfishing,Unprovoked,0
2566,1992,Jan,Boogie boarding,Unprovoked,0
2567,1992,Jan,Swimming ,Unprovoked,0
2568,1992,Jan,Spearfishing,Unprovoked,0
2569,1992,Jan,Fishing,Unprovoked,0
2573,1991,Dec,Hookah diving for sea urchins,Unprovoked,0
2574,1991,Nov,Snorkeling,Unprovoked,1
2575,1991,Nov,Snorkeling,Unprovoked,0
2576,1991,Nov,"Fishing from rocks, swept out to sea by large wave & treading water",Unprovoked,1
2577,1991,Nov,Fishing,Provoked,0
2578,1991,Nov,Boogie boarding,Unprovoked,0
2579,1991,Oct,Surfing,Unprovoked,0
2580,1991,Oct,Surfing,Unprovoked,0
2582,1991,Sep,Scuba diving,Unprovoked,1
2583,1991,Aug,Finning the shark that bit him,Provoked,0
2584,1991,Aug,Swimming,Unprovoked,0
2585,1991,Aug,Wading,Unprovoked,0
2586,1991,Aug,Fishing,Provoked,0
2587,1991,Jul,Canoeing,Unprovoked,0
2588,1991,Jul,Snorkeling,Unprovoked,0
2589,1991,Jul,Swimming from makeshift raft  to life vest after fishing boat sank,Unprovoked,0
2590,1991,Jul,Swimming,Unprovoked,0
2591,1991,Jul,Surfing,Unprovoked,0
2592,1991,Jul,Surfing,Unprovoked,0
2593,1991,July,Boogie boarding,Unprovoked,0
2595,1991,Jun,Fishing,Unprovoked,1
2596,1991,Jun,Surfing,Unprovoked,0
2597,1991,Jun,Swimming behind sailboat,Unprovoked,0
2598,1991,Jun,Swimming ,Unprovoked,1
2599,1991,May,Sitting on surfboard,Unprovoked,0
2600,1991,May,Scuba diving,Unprovoked,0
2601,1991,Apr,Fishing,Provoked,0
2602,1991,Apr,Diving,Provoked,0
2603,1991,Apr,"Surfing, collided with shark",Unprovoked,0
2604,1991,Apr,Sitting on surfboard,Unprovoked,0
2605,1991,Mar,Scuba diving,Unprovoked,0
2606,1991,Feb,Surfing,Unprovoked,0
2607,1991,Feb,Spearfishing,Unprovoked,0
2608,1991,Jan,Swimming,Unprovoked,0
2609,1991,Jan,Surf-skiing,Unprovoked,0
2610,1991,Jan,Surfing (or sailboarding),Unprovoked,0
2612,1990,Nov,Swimming ,Unprovoked,0
2613,1990,Nov,Scuba diving (but on surface),Unprovoked,0
2614,1990,Nov,Surfing,Unprovoked,0
2615,1990,Oct,Surfing,Unprovoked,0
2616,1990,Oct,Surfing,Unprovoked,0
2617,1990,Oct,Swimming,Unprovoked,0
2618,1990,Oct,Surfing,Unprovoked,0
2619,1990,Oct,Surfing,Unprovoked,0
2620,1990,Oct,Surfing,Unprovoked,0
2621,1990,Oct,Surfing,Unprovoked,0
2622,1990,Sep,Spearfishing,Unprovoked,0
2623,1990,Sep,"Free diving / spearfishing, from paddleboard & floating on the surface",Unprovoked,0
2624,1990,Sep,Kayaking,Unprovoked,0
2626,1990,Aug,Surfing,Unprovoked,0
2627,1990,Aug,Surfing,Unprovoked,0
2628,1990,Aug,Wade fishing,Unprovoked,0
2629,1990,Jul,Wading,Unprovoked,0
2630,1990,Jul,Surfing,Unprovoked,0
2631,1990,Jun,Scuba diving (but on surface),Unprovoked,1
2632,1990,Jun,Spearfishing,Unprovoked,0
2633,1990,May,Fishing,Provoked,0
2634,1990,May,Snorkeling,Unprovoked,0
2635,1990,May,"Snorkeling, possibly holding a fish",Unprovoked,0
2636,1990,May,Resting on surfboard,Unprovoked,0
2637,1990,Apr,Lying on surfboard & paddling,Unprovoked,0
2638,1990,Apr,Surfing,Unprovoked,0
2639,1990,Apr,Free diving for trochus,Unprovoked,1
2640,1990,Apr,Surfing,Unprovoked,0
2641,1990,Apr,Surfing,Unprovoked,0
2642,1990,Apr,Sitting on surfboard,Unprovoked,0
2643,1990,Mar,Swimming,Unprovoked,0
2644,1990,Mar,Surfing,Unprovoked,0
